donor_id;donor_type;acquisition_channel;age;gender;location_id;city;country
2530;Individual;Social Media;82;Male;113;Bydgoszcz; Poland
2531;Individual;Direct Mail;64;Male;99;Inowroc³aw; Poland
2532;Individual;Partnership;89;Male;269;Kutno; Poland
2533;Individual;Partnership;65;Male;843;Konin; Poland
2534;Individual;Direct Mail;32;Female;618;S³upsk; Poland
2535;Individual;Partnership;25;Male;271;Sieradz; Poland
2536;Individual;Partnership;28;Male;695;Czerwionka-Leszczyny; Poland
2537;Individual;Social Media;61;Female;113;Bydgoszcz; Poland
2538;Individual;Direct Mail;34;Male;883;Œrem; Poland
2539;Individual;Direct Mail;35;Male;156;Zamoœæ; Poland
2540;Organization;Partnership;;;172;Bi³goraj; Poland
2541;Individual;Social Media;27;Female;165;Œwidnik; Poland
2542;Organization;Direct Mail;;;638;Pruszcz Gdañski; Poland
2543;Organization;Partnership;;;167;Kraœnik; Poland
2544;Organization;Partnership;;;257;Piotrków Trybunalski; Poland
2545;Individual;Partnership;72;Male;536;Dêbica; Poland
2546;Organization;Partnership;;;737;Ostrowiec Œwiêtokrzyski; Poland
2547;Individual;Direct Mail;24;Male;430;P³oñsk; Poland
2548;Individual;Social Media;25;Female;963;Œwinoujœcie; Poland
2549;Organization;Partnership;;;638;Pruszcz Gdañski; Poland
2550;Individual;Direct Mail;68;Female;403;Ciechanów; Poland
2551;Organization;Partnership;;;675;Zawiercie; Poland
2552;Individual;Partnership;58;Female;411;Miñsk Mazowiecki; Poland
2553;Organization;Social Media;;;677;Wodzis³aw Œl¹ski; Poland
2554;Organization;Partnership;;;716;Rybnik; Poland
2555;Individual;Online Event;56;Female;658;Jastrzêbie-Zdrój; Poland
2556;Organization;Partnership;;;257;Piotrków Trybunalski; Poland
2557;Organization;Partnership;;;138;W³oc³awek; Poland
2558;Individual;Online Event;51;Female;842;Ostrów Wielkopolski; Poland
2559;Individual;Direct Mail;46;Female;402;Otwock; Poland
2560;Organization;Social Media;;;676;Œwiêtoch³owice; Poland
2561;Individual;Partnership;44;Female;957;Ko³obrzeg; Poland
2562;Organization;Direct Mail;;;428;Wyszków; Poland
2563;Individual;Direct Mail;85;Male;715;Bytom; Poland
2564;Individual;Online Event;36;Male;684;Knurów; Poland
2565;Individual;Social Media;27;Male;271;Sieradz; Poland
2566;Individual;In-Person Event;70;Male;272;Zduñska Wola; Poland
2567;Organization;Social Media;;;262;Tomaszów Mazowiecki; Poland
2568;Organization;Partnership;;;797;Kêtrzyn; Poland
2569;Individual;In-Person Event;50;Female;264;Be³chatów; Poland
2570;Individual;Social Media;23;Female;715;Bytom; Poland
2571;Individual;Partnership;75;Female;759;Kielce; Poland
2572;Individual;Partnership;34;Male;496;Nysa; Poland
2573;Organization;Partnership;;;1006;Koszalin; Poland
2574;Individual;In-Person Event;84;Male;167;Kraœnik; Poland
2575;Organization;Partnership;;;217;¯ary; Poland
2576;Individual;Direct Mail;27;Male;403;Ciechanów; Poland
2577;Individual;In-Person Event;31;Female;225;¯agañ; Poland
2578;Organization;Direct Mail;;;722;D¹browa Górnicza; Poland
2579;Organization;Partnership;;;554;Rzeszów; Poland
2580;Organization;Partnership;;;338;Olkusz; Poland
2581;Individual;Direct Mail;51;Female;125;Toruñ; Poland
2582;Individual;Direct Mail;45;Female;962;Szczecin; Poland
2583;Individual;Partnership;87;Female;263;Zgierz; Poland
2584;Individual;Partnership;75;Male;262;Tomaszów Mazowiecki; Poland
2585;Individual;Direct Mail;72;Female;165;Œwidnik; Poland
2586;Individual;Partnership;70;Female;864;Luboñ; Poland
2587;Organization;Direct Mail;;;676;Œwiêtoch³owice; Poland
2588;Individual;Direct Mail;69;Male;759;Kielce; Poland
2589;Individual;Direct Mail;27;Male;638;Pruszcz Gdañski; Poland
2590;Individual;Partnership;50;Male;182;Lubartów; Poland
2591;Organization;Direct Mail;;;490;Kêdzierzyn-KoŸle; Poland
2592;Organization;Partnership;;;554;Rzeszów; Poland
2593;Organization;Direct Mail;;;588;Augustów; Poland
2594;Organization;Partnership;;;22;Œwidnica; Poland
2595;Organization;Social Media;;;845;Leszno; Poland
2596;Individual;Partnership;83;Male;543;Sanok; Poland
2597;Organization;Direct Mail;;;578;Suwa³ki; Poland
2598;Individual;Direct Mail;78;Male;125;Toruñ; Poland
2599;Individual;Social Media;59;Female;57;Bielawa; Poland
2600;Individual;Direct Mail;39;Male;664;¯ory; Poland
2601;Individual;In-Person Event;33;Female;47;Oleœnica; Poland
2602;Individual;Direct Mail;36;Male;591;Zambrów; Poland
2603;Organization;Social Media;;;535;Tarnobrzeg; Poland
2604;Individual;Direct Mail;88;Male;697;Lubliniec; Poland
2605;Individual;Direct Mail;73;Female;412;¯yrardów; Poland
2606;Individual;In-Person Event;60;Male;676;Œwiêtoch³owice; Poland
2607;Individual;Partnership;66;Male;635;Malbork; Poland
2608;Individual;Direct Mail;43;Male;59;Œwiebodzice; Poland
2609;Individual;Direct Mail;64;Female;534;Krosno; Poland
2610;Individual;Direct Mail;85;Male;957;Ko³obrzeg; Poland
2611;Individual;Direct Mail;47;Female;914;Ko³o; Poland
2612;Individual;Direct Mail;25;Male;313;Nowy S¹cz; Poland
2613;Organization;Social Media;;;822;Elbl¹g; Poland
2614;Organization;Partnership;;;963;Œwinoujœcie; Poland
2615;Organization;Direct Mail;;;963;Œwinoujœcie; Poland
2616;Individual;In-Person Event;64;Male;443;Radom; Poland
2617;Organization;Partnership;;;22;Œwidnica; Poland
2618;Individual;Direct Mail;27;Male;883;Œrem; Poland
2619;Individual;Direct Mail;46;Male;349;Skawina; Poland
2620;Individual;Direct Mail;27;Male;543;Sanok; Poland
2621;Organization;Social Media;;;644;Gdynia; Poland
2622;Individual;Partnership;48;Male;172;Bi³goraj; Poland
2623;Individual;Direct Mail;19;Female;497;Brzeg; Poland
2624;Organization;Partnership;;;345;Bochnia; Poland
2625;Individual;In-Person Event;27;Female;696;Pszczyna; Poland
2626;Individual;In-Person Event;29;Male;167;Kraœnik; Poland
2627;Individual;In-Person Event;65;Female;48;O³awa; Poland
2628;Individual;Direct Mail;39;Male;529;Przemyœl; Poland
2629;Individual;In-Person Event;27;Female;279;£owicz; Poland
2630;Organization;Partnership;;;242;Gorzów Wielkopolski; Poland
2631;Individual;Partnership;81;Female;700;Czêstochowa; Poland
2632;Individual;Direct Mail;60;Female;262;Tomaszów Mazowiecki; Poland
2633;Individual;In-Person Event;73;Male;670;Piekary Œl¹skie; Poland
2634;Organization;Partnership;;;695;Czerwionka-Leszczyny; Poland
2635;Individual;Direct Mail;55;Female;799;Bartoszyce; Poland
2636;Individual;Direct Mail;81;Male;973;Wa³cz; Poland
2637;Individual;Partnership;88;Female;216;Nowa Sól; Poland
2638;Individual;Direct Mail;27;Female;953;Stargard Szczeciñski; Poland
2639;Individual;Direct Mail;70;Non-binary;443;Radom; Poland
2640;Individual;Direct Mail;62;Male;865;Wrzeœnia; Poland
2641;Individual;Direct Mail;85;Male;166;Lublin; Poland
2642;Organization;Partnership;;;59;Œwiebodzice; Poland
2643;Individual;Direct Mail;60;Male;715;Bytom; Poland
2644;Individual;Partnership;21;Female;272;Zduñska Wola; Poland
2645;Organization;Partnership;;;669;Bêdzin; Poland
2646;Organization;Partnership;;;663;Siemianowice Œl¹skie; Poland
2647;Individual;In-Person Event;76;Male;367;Tarnów; Poland
2648;Individual;Direct Mail;63;Male;630;Starogard Gdañski; Poland
2649;Individual;Partnership;85;Male;48;O³awa; Poland
2650;Individual;Direct Mail;39;Female;543;Sanok; Poland
2651;Individual;Direct Mail;71;Female;694;Katowice; Poland
2652;Individual;Direct Mail;81;Male;99;Inowroc³aw; Poland
2653;Individual;Partnership;53;Male;625;Rumia; Poland
2654;Individual;Direct Mail;67;Non-binary;694;Katowice; Poland
2655;Organization;Partnership;;;886;Turek; Poland
2656;Individual;Partnership;90;Female;580;£om¿a; Poland
2657;Individual;Partnership;62;Female;675;Zawiercie; Poland
2658;Organization;Direct Mail;;;580;£om¿a; Poland
2659;Individual;Partnership;54;Female;974;Bia³ogard; Poland
2660;Organization;Partnership;;;799;Bartoszyce; Poland
2661;Individual;Direct Mail;49;Female;156;Zamoœæ; Poland
2662;Individual;Direct Mail;73;Female;399;Ostro³êka; Poland
2663;Individual;Direct Mail;56;Female;785;E³k; Poland
2664;Organization;Direct Mail;;;709;Bielsko-Bia³a; Poland
2665;Individual;Direct Mail;37;Male;669;Bêdzin; Poland
2666;Individual;Direct Mail;60;Male;416;M³awa; Poland
2667;Individual;Direct Mail;73;Female;88;Wa³brzych; Poland
2668;Organization;Partnership;;;686;Cieszyn; Poland
2669;Individual;Direct Mail;29;Female;13;Lubin; Poland
2670;Individual;Partnership;90;Female;535;Tarnobrzeg; Poland
2671;Individual;Direct Mail;58;Female;684;Knurów; Poland
2672;Individual;Partnership;41;Male;796;Gi¿ycko; Poland
2673;Individual;Direct Mail;32;Female;972;Police; Poland
2674;Organization;Partnership;;;633;Chojnice; Poland
2675;Individual;Partnership;56;Male;120;Œwiecie; Poland
2676;Individual;Direct Mail;44;Female;628;Gdañsk; Poland
2677;Individual;Direct Mail;21;Male;842;Ostrów Wielkopolski; Poland
2678;Individual;Partnership;78;Male;395;Legionowo; Poland
2679;Individual;Partnership;36;Female;674;Racibórz; Poland
2680;Individual;Partnership;21;Female;349;Skawina; Poland
2681;Individual;Partnership;87;Female;96;Grudzi¹dz; Poland
2682;Individual;Direct Mail;90;Male;625;Rumia; Poland
2683;Individual;Direct Mail;78;Female;822;Elbl¹g; Poland
2684;Organization;Partnership;;;797;Kêtrzyn; Poland
2685;Individual;Direct Mail;32;Female;964;Szczecinek; Poland
2686;Individual;Direct Mail;27;Male;46;Boles³awiec; Poland
2687;Individual;Direct Mail;18;Female;676;Œwiêtoch³owice; Poland
2688;Individual;Partnership;80;Female;670;Piekary Œl¹skie; Poland
2689;Individual;Direct Mail;64;Male;414;Grodzisk Mazowiecki; Poland
2690;Organization;Partnership;;;637;Sopot; Poland
2691;Individual;Direct Mail;39;Male;963;Œwinoujœcie; Poland
2692;Individual;Partnership;71;Female;535;Tarnobrzeg; Poland
2693;Individual;Direct Mail;80;Female;429;Piastów; Poland
2694;Organization;Partnership;;;888;Koœcian; Poland
2695;Individual;Direct Mail;79;Female;536;Dêbica; Poland
2696;Individual;Direct Mail;78;Female;15;G³ogów; Poland
2697;Individual;Social Media;46;Male;166;Lublin; Poland
2698;Individual;Partnership;62;Female;171;£uków; Poland
2699;Organization;Partnership;;;88;Wa³brzych; Poland
2700;Organization;Partnership;;;88;Wa³brzych; Poland
2701;Individual;Direct Mail;31;Male;542;Jaros³aw; Poland
2702;Organization;Partnership;;;113;Bydgoszcz; Poland
2703;Organization;Direct Mail;;;161;Pu³awy; Poland
2704;Organization;Partnership;;;167;Kraœnik; Poland
2705;Organization;Direct Mail;;;225;¯agañ; Poland
2706;Individual;Direct Mail;58;Male;497;Brzeg; Poland
2707;Individual;Direct Mail;83;Female;462;P³ock; Poland
2708;Individual;Partnership;86;Female;618;S³upsk; Poland
2709;Individual;Direct Mail;23;Male;865;Wrzeœnia; Poland
2710;Individual;Direct Mail;31;Female;271;Sieradz; Poland
2711;Individual;Direct Mail;46;Female;709;Bielsko-Bia³a; Poland
2712;Individual;Direct Mail;60;Female;46;Boles³awiec; Poland
2713;Individual;Direct Mail;83;Male;644;Gdynia; Poland
2714;Individual;Direct Mail;37;Male;257;Piotrków Trybunalski; Poland
2715;Individual;Direct Mail;27;Male;798;Szczytno; Poland
2716;Individual;Direct Mail;79;Male;797;Kêtrzyn; Poland
2717;Individual;Direct Mail;25;Male;338;Olkusz; Poland
2718;Individual;Direct Mail;50;Male;158;Bia³a Podlaska; Poland
2719;Individual;Direct Mail;44;Female;349;Skawina; Poland
2720;Individual;Direct Mail;80;Male;396;Piaseczno; Poland
2721;Organization;Direct Mail;;;796;Gi¿ycko; Poland
2722;Individual;Direct Mail;30;Female;225;¯agañ; Poland
2723;Individual;Direct Mail;23;Female;96;Grudzi¹dz; Poland
2724;Individual;Partnership;20;Male;62;Nowa Ruda; Poland
2725;Individual;Direct Mail;44;Female;785;E³k; Poland
2726;Individual;Direct Mail;27;Male;664;¯ory; Poland
2727;Individual;Direct Mail;52;Female;268;Radomsko; Poland
2728;Individual;Partnership;34;Female;403;Ciechanów; Poland
2729;Individual;Social Media;43;Female;165;Œwidnik; Poland
2730;Individual;Partnership;80;Female;259;Pabianice; Poland
2731;Individual;In-Person Event;71;Male;847;Poznañ; Poland
2732;Organization;Direct Mail;;;462;P³ock; Poland
2733;Organization;Partnership;;;530;Stalowa Wola; Poland
2734;Individual;Direct Mail;63;Non-binary;390;Pruszków; Poland
2735;Individual;Direct Mail;19;Female;957;Ko³obrzeg; Poland
2736;Individual;Direct Mail;31;Female;847;Poznañ; Poland
2737;Individual;Social Media;39;Female;973;Wa³cz; Poland
2738;Organization;Partnership;;;645;Koœcierzyna; Poland
2739;Individual;Partnership;67;Female;429;Piastów; Poland
2740;Individual;Direct Mail;48;Female;96;Grudzi¹dz; Poland
2741;Organization;Direct Mail;;;644;Gdynia; Poland
2742;Individual;Direct Mail;28;Non-binary;750;Sandomierz; Poland
2743;Organization;Partnership;;;264;Be³chatów; Poland
2744;Individual;Direct Mail;26;Male;156;Zamoœæ; Poland
2745;Organization;Partnership;;;496;Nysa; Poland
2746;Individual;Partnership;33;Female;686;Cieszyn; Poland
2747;Individual;Direct Mail;63;Female;964;Szczecinek; Poland
2748;Organization;Partnership;;;699;£aziska Górne; Poland
2749;Organization;Partnership;;;402;Otwock; Poland
2750;Individual;Direct Mail;43;Female;645;Koœcierzyna; Poland
2751;Organization;Direct Mail;;;96;Grudzi¹dz; Poland
2752;Individual;Partnership;32;Male;14;Wroc³aw; Poland
2753;Individual;Partnership;36;Female;542;Jaros³aw; Poland
2754;Individual;Social Media;60;Male;313;Nowy S¹cz; Poland
2755;Organization;Social Media;;;529;Przemyœl; Poland
2756;Individual;Social Media;49;Female;799;Bartoszyce; Poland
2757;Individual;Partnership;52;Female;669;Bêdzin; Poland
2758;Individual;Partnership;44;Female;125;Toruñ; Poland
2759;Individual;Direct Mail;26;Male;799;Bartoszyce; Poland
2760;Organization;Partnership;;;171;£uków; Poland
2761;Individual;Direct Mail;54;Female;678;Miko³ów; Poland
2762;Organization;Direct Mail;;;47;Oleœnica; Poland
2763;Organization;Partnership;;;414;Grodzisk Mazowiecki; Poland
2764;Organization;Direct Mail;;;158;Bia³a Podlaska; Poland
2765;Organization;Direct Mail;;;120;Œwiecie; Poland
2766;Individual;Social Media;49;Female;242;Gorzów Wielkopolski; Poland
2767;Individual;Direct Mail;70;Male;396;Piaseczno; Poland
2768;Individual;Direct Mail;30;Male;663;Siemianowice Œl¹skie; Poland
2769;Individual;Direct Mail;36;Male;61;Jawor; Poland
2770;Individual;Partnership;42;Male;156;Zamoœæ; Poland
2771;Individual;Direct Mail;18;Male;313;Nowy S¹cz; Poland
2772;Individual;Partnership;70;Male;674;Racibórz; Poland
2773;Organization;Partnership;;;60;Polkowice; Poland
2774;Organization;Direct Mail;;;662;Mys³owice; Poland
2775;Individual;Partnership;61;Female;638;Pruszcz Gdañski; Poland
2776;Organization;Partnership;;;257;Piotrków Trybunalski; Poland
2777;Individual;Direct Mail;44;Male;675;Zawiercie; Poland
2778;Individual;Direct Mail;62;Female;257;Piotrków Trybunalski; Poland
2779;Individual;Direct Mail;80;Male;413;Wo³omin; Poland
2780;Individual;Online Event;32;Male;693;Myszków; Poland
2781;Individual;Direct Mail;71;Female;262;Tomaszów Mazowiecki; Poland
2782;Individual;Direct Mail;57;Female;1006;Koszalin; Poland
2783;Organization;Partnership;;;57;Bielawa; Poland
2784;Individual;Direct Mail;78;Female;543;Sanok; Poland
2785;Individual;Direct Mail;88;Male;702;Olsztyn; Poland
2786;Individual;Direct Mail;36;Male;829;Kalisz; Poland
2787;Organization;Social Media;;;61;Jawor; Poland
2788;Individual;Partnership;56;Male;658;Jastrzêbie-Zdrój; Poland
2789;Individual;Partnership;81;Male;263;Zgierz; Poland
2790;Individual;Direct Mail;31;Male;462;P³ock; Poland
2791;Organization;Direct Mail;;;403;Ciechanów; Poland
2792;Individual;Direct Mail;48;Female;312;Kraków; Poland
2793;Individual;Social Media;21;Male;720;Tychy; Poland
2794;Organization;Social Media;;;629;Wejherowo; Poland
2795;Organization;Direct Mail;;;709;Bielsko-Bia³a; Poland
2796;Individual;Direct Mail;28;Female;693;Myszków; Poland
2797;Individual;Partnership;30;Female;534;Krosno; Poland
2798;Individual;Direct Mail;64;Male;13;Lubin; Poland
2799;Individual;Partnership;42;Female;713;Zabrze; Poland
2800;Individual;Direct Mail;90;Female;744;Skar¿ysko-Kamienna; Poland
2801;Organization;Partnership;;;46;Boles³awiec; Poland
2802;Individual;Direct Mail;57;Male;336;Chrzanów; Poland
2803;Individual;Social Media;51;Male;156;Zamoœæ; Poland
2804;Individual;Direct Mail;20;Female;502;Kluczbork; Poland
2805;Individual;Direct Mail;89;Male;349;Skawina; Poland
2806;Individual;Direct Mail;69;Male;348;Zakopane; Poland
2807;Individual;Direct Mail;30;Female;625;Rumia; Poland
2808;Individual;Partnership;88;Male;239;Zielona Góra; Poland
2809;Individual;Direct Mail;55;Female;512;Opole; Poland
2810;Individual;Direct Mail;18;Male;664;¯ory; Poland
2811;Individual;Direct Mail;33;Male;468;Warszawa; Poland
2812;Individual;Online Event;69;Male;530;Stalowa Wola; Poland
2813;Organization;Partnership;;;22;Œwidnica; Poland
2814;Individual;Partnership;67;Male;182;Lubartów; Poland
2815;Individual;Direct Mail;30;Female;413;Wo³omin; Poland
2816;Individual;Direct Mail;69;Male;691;CzeladŸ; Poland
2817;Individual;Online Event;81;Male;390;Pruszków; Poland
2818;Organization;Social Media;;;715;Bytom; Poland
2819;Organization;Direct Mail;;;625;Rumia; Poland
2820;Individual;Partnership;74;Female;399;Ostro³êka; Poland
2821;Individual;Social Media;65;Male;239;Zielona Góra; Poland
2822;Individual;Online Event;57;Female;887;Œroda Wielkopolska; Poland
2823;Individual;Partnership;42;Female;657;Jaworzno; Poland
2824;Individual;Social Media;29;Female;412;¯yrardów; Poland
2825;Individual;Partnership;50;Female;663;Siemianowice Œl¹skie; Poland
2826;Individual;Direct Mail;29;Female;715;Bytom; Poland
2827;Individual;Direct Mail;19;Male;338;Olkusz; Poland
2828;Individual;Direct Mail;57;Male;502;Kluczbork; Poland
2829;Organization;Social Media;;;975;Goleniów; Poland
2830;Organization;Partnership;;;88;Wa³brzych; Poland
2831;Organization;Partnership;;;182;Lubartów; Poland
2832;Individual;Social Media;77;Male;348;Zakopane; Poland
2833;Individual;Online Event;50;Female;14;Wroc³aw; Poland
2834;Organization;Direct Mail;;;797;Kêtrzyn; Poland
2835;Individual;Online Event;36;Male;166;Lublin; Poland
2836;Individual;Direct Mail;48;Female;15;G³ogów; Poland
2837;Individual;Direct Mail;60;Female;1;Legnica; Poland
2838;Individual;Partnership;76;Male;386;Siedlce; Poland
2839;Organization;Partnership;;;15;G³ogów; Poland
2840;Organization;Partnership;;;529;Przemyœl; Poland
2841;Individual;Social Media;20;Female;676;Œwiêtoch³owice; Poland
2842;Organization;Partnership;;;847;Poznañ; Poland
2843;Individual;Partnership;47;Female;46;Boles³awiec; Poland
2844;Individual;Direct Mail;77;Female;636;Lêbork; Poland
2845;Individual;Direct Mail;35;Female;96;Grudzi¹dz; Poland
2846;Individual;Direct Mail;29;Female;264;Be³chatów; Poland
2847;Individual;Direct Mail;27;Female;530;Stalowa Wola; Poland
2848;Individual;Social Media;62;Male;257;Piotrków Trybunalski; Poland
2849;Individual;Direct Mail;53;Male;759;Kielce; Poland
2850;Individual;Direct Mail;63;Female;629;Wejherowo; Poland
2851;Individual;Direct Mail;44;Female;347;Gorlice; Poland
2852;Organization;Partnership;;;399;Ostro³êka; Poland
2853;Individual;Partnership;56;Male;60;Polkowice; Poland
2854;Organization;Partnership;;;411;Miñsk Mazowiecki; Poland
2855;Organization;Partnership;;;785;E³k; Poland
2856;Individual;Social Media;21;Female;61;Jawor; Poland
2857;Individual;Direct Mail;40;Female;798;Szczytno; Poland
2858;Organization;Partnership;;;242;Gorzów Wielkopolski; Poland
2859;Individual;Social Media;28;Male;723;Chorzów; Poland
2860;Organization;Direct Mail;;;822;Elbl¹g; Poland
2861;Organization;Partnership;;;165;Œwidnik; Poland
2862;Individual;Direct Mail;66;Male;864;Luboñ; Poland
2863;Organization;Partnership;;;216;Nowa Sól; Poland
2864;Organization;Partnership;;;796;Gi¿ycko; Poland
2865;Individual;Partnership;46;Female;182;Lubartów; Poland
2866;Individual;Direct Mail;27;Female;707;Gliwice; Poland
2867;Organization;Partnership;;;349;Skawina; Poland
2868;Individual;Social Media;59;Male;416;M³awa; Poland
2869;Individual;Online Event;48;Male;674;Racibórz; Poland
2870;Individual;Partnership;90;Male;696;Pszczyna; Poland
2871;Individual;Direct Mail;37;Female;429;Piastów; Poland
2872;Individual;Direct Mail;33;Male;847;Poznañ; Poland
2873;Individual;Social Media;31;Female;589;Bielsk Podlaski; Poland
2874;Individual;Online Event;42;Male;643;Reda; Poland
2875;Organization;Partnership;;;172;Bi³goraj; Poland
2876;Individual;Direct Mail;37;Female;496;Nysa; Poland
2877;Individual;Direct Mail;75;Female;401;Marki; Poland
2878;Organization;Partnership;;;633;Chojnice; Poland
2879;Individual;Social Media;38;Non-binary;403;Ciechanów; Poland
2880;Individual;Direct Mail;86;Male;431;Ostrów Mazowiecka; Poland
2881;Individual;Online Event;34;Male;536;Dêbica; Poland
2882;Organization;Social Media;;;715;Bytom; Poland
2883;Organization;Partnership;;;737;Ostrowiec Œwiêtokrzyski; Poland
2884;Organization;Direct Mail;;;414;Grodzisk Mazowiecki; Poland
2885;Organization;Direct Mail;;;884;Jarocin; Poland
2886;Individual;Partnership;87;Male;713;Zabrze; Poland
2887;Individual;Direct Mail;72;Female;674;Racibórz; Poland
2888;Individual;Partnership;47;Male;709;Bielsko-Bia³a; Poland
2889;Individual;Online Event;26;Female;262;Tomaszów Mazowiecki; Poland
2890;Organization;Direct Mail;;;497;Brzeg; Poland
2891;Individual;Direct Mail;26;Male;657;Jaworzno; Poland
2892;Individual;Social Media;59;Female;272;Zduñska Wola; Poland
2893;Organization;Partnership;;;847;Poznañ; Poland
2894;Individual;Partnership;23;Male;737;Ostrowiec Œwiêtokrzyski; Poland
2895;Individual;Partnership;23;Male;843;Konin; Poland
2896;Organization;Partnership;;;528;Mielec; Poland
2897;Individual;Partnership;81;Female;268;Radomsko; Poland
2898;Individual;Social Media;47;Female;413;Wo³omin; Poland
2899;Individual;Direct Mail;24;Female;415;Sochaczew; Poland
2900;Individual;Partnership;41;Male;663;Siemianowice Œl¹skie; Poland
2901;Organization;Partnership;;;96;Grudzi¹dz; Poland
2902;Organization;Partnership;;;13;Lubin; Poland
2903;Individual;Social Media;37;Female;797;Kêtrzyn; Poland
2904;Individual;Partnership;29;Male;838;Pi³a; Poland
2905;Individual;Direct Mail;26;Female;669;Bêdzin; Poland
2906;Individual;Partnership;36;Male;431;Ostrów Mazowiecka; Poland
2907;Organization;Direct Mail;;;534;Krosno; Poland
2908;Individual;Direct Mail;88;Female;723;Chorzów; Poland
2909;Individual;Online Event;54;Male;462;P³ock; Poland
2910;Individual;Direct Mail;75;Male;589;Bielsk Podlaski; Poland
2911;Individual;Online Event;75;Male;716;Rybnik; Poland
2912;Individual;Online Event;19;Male;279;£owicz; Poland
2913;Individual;Direct Mail;78;Female;645;Koœcierzyna; Poland
2914;Individual;Direct Mail;72;Male;554;Rzeszów; Poland
2915;Individual;Social Media;22;Male;695;Czerwionka-Leszczyny; Poland
2916;Individual;Social Media;43;Female;536;Dêbica; Poland
2917;Individual;Direct Mail;29;Female;429;Piastów; Poland
2918;Organization;Partnership;;;591;Zambrów; Poland
2919;Organization;Partnership;;;881;Swarzêdz; Poland
2920;Individual;In-Person Event;44;Male;258;£ódŸ; Poland
2921;Individual;Social Media;52;Male;125;Toruñ; Poland
2922;Individual;Direct Mail;70;Male;414;Grodzisk Mazowiecki; Poland
2923;Individual;Direct Mail;58;Male;158;Bia³a Podlaska; Poland
2924;Individual;Partnership;30;Female;678;Miko³ów; Poland
2925;Individual;Direct Mail;45;Male;47;Oleœnica; Poland
2926;Individual;Partnership;53;Male;528;Mielec; Poland
2927;Organization;Partnership;;;264;Be³chatów; Poland
2928;Individual;Social Media;48;Female;634;Kwidzyn; Poland
2929;Individual;Direct Mail;71;Non-binary;528;Mielec; Poland
2930;Individual;Online Event;50;Male;411;Miñsk Mazowiecki; Poland
2931;Individual;Direct Mail;37;Female;707;Gliwice; Poland
2932;Organization;Partnership;;;158;Bia³a Podlaska; Poland
2933;Individual;Partnership;58;Male;624;Tczew; Poland
2934;Organization;Partnership;;;645;Koœcierzyna; Poland
2935;Individual;Direct Mail;83;Male;88;Wa³brzych; Poland
2936;Organization;Partnership;;;430;P³oñsk; Poland
2937;Individual;Partnership;38;Female;864;Luboñ; Poland
2938;Individual;Direct Mail;34;Male;1006;Koszalin; Poland
2939;Individual;Direct Mail;79;Male;426;Nowy Dwór Mazowiecki; Poland
2940;Organization;Direct Mail;;;242;Gorzów Wielkopolski; Poland
2941;Organization;Partnership;;;534;Krosno; Poland
2942;Individual;Partnership;84;Female;743;Starachowice; Poland
2943;Individual;Direct Mail;26;Female;416;M³awa; Poland
2944;Organization;Direct Mail;;;166;Lublin; Poland
2945;Individual;Direct Mail;26;Female;963;Œwinoujœcie; Poland
2946;Individual;Social Media;27;Female;882;Krotoszyn; Poland
2947;Individual;Partnership;54;Female;259;Pabianice; Poland
2948;Individual;Direct Mail;31;Male;844;Gniezno; Poland
2949;Individual;Direct Mail;67;Female;166;Lublin; Poland
2950;Organization;Social Media;;;242;Gorzów Wielkopolski; Poland
2951;Individual;Social Media;76;Female;171;£uków; Poland
2952;Individual;Partnership;63;Female;628;Gdañsk; Poland
2953;Individual;Partnership;19;Female;1;Legnica; Poland
2954;Individual;In-Person Event;70;Male;674;Racibórz; Poland
2955;Individual;Direct Mail;75;Male;490;Kêdzierzyn-KoŸle; Poland
2956;Individual;Online Event;32;Male;312;Kraków; Poland
2957;Organization;Direct Mail;;;281;Wieluñ; Poland
2958;Individual;Direct Mail;73;Non-binary;120;Œwiecie; Poland
2959;Individual;Direct Mail;43;Male;643;Reda; Poland
2960;Individual;Direct Mail;32;Female;759;Kielce; Poland
2961;Individual;Direct Mail;21;Male;644;Gdynia; Poland
2962;Individual;Direct Mail;71;Female;822;Elbl¹g; Poland
2963;Individual;Partnership;65;Female;843;Konin; Poland
2964;Individual;Direct Mail;73;Male;797;Kêtrzyn; Poland
2965;Individual;Direct Mail;73;Female;885;W¹growiec; Poland
2966;Individual;Online Event;65;Female;1006;Koszalin; Poland
2967;Individual;Partnership;40;Female;702;Olsztyn; Poland
2968;Individual;Direct Mail;26;Female;797;Kêtrzyn; Poland
2969;Individual;Direct Mail;32;Male;697;Lubliniec; Poland
2970;Individual;Direct Mail;81;Male;62;Nowa Ruda; Poland
2971;Individual;Online Event;66;Female;386;Siedlce; Poland
2972;Individual;Partnership;39;Male;1;Legnica; Poland
2973;Individual;Direct Mail;72;Male;888;Koœcian; Poland
2974;Organization;Direct Mail;;;396;Piaseczno; Poland
2975;Individual;Direct Mail;21;Male;272;Zduñska Wola; Poland
2976;Organization;Partnership;;;125;Toruñ; Poland
2977;Individual;Social Media;44;Female;544;Jas³o; Poland
2978;Individual;Direct Mail;26;Female;335;Oœwiêcim; Poland
2979;Individual;Direct Mail;46;Male;838;Pi³a; Poland
2980;Organization;Social Media;;;691;CzeladŸ; Poland
2981;Organization;Direct Mail;;;886;Turek; Poland
2982;Organization;Partnership;;;882;Krotoszyn; Poland
